,encoded_prediction,score_prediction,encoded_mean,score_mean,score_variance
0,"[ 0.28634918  0.2664314   0.2644733   0.21177633  0.21723108  0.25187543
  0.24601898  0.37937418  0.2836418   0.2814891   0.27410167  0.269574
  0.22509478  0.26242387  0.2772546   0.25695923  0.25710887  0.25144345
  0.21399133  0.3549548   0.27287254  0.2701581   0.25118864  0.26925477
  0.22687532  0.2983807   0.26855955  0.25717288  0.2584924   0.25071847
  0.21278164  0.3338007   0.2603814   0.30085924  0.27368504  0.21617033
  0.21090077  0.26363778  0.26126918  0.24925184  0.21125294  0.21300878
  0.23273496  0.21293865  0.25241867  0.23664941  0.22079061  0.25394407
  0.21664628  0.2603545   0.2166556   0.2088412   0.2500528   0.2425687
  0.24944693  0.23375414  0.21391366  0.3479593   0.23580937  0.29121706
  0.22509165  0.23129329  0.2720282   0.21783836  0.2661361   0.22696228
  0.22937123  0.26204807  0.2377864   0.26022497  0.22498569  0.20459764
 -0.39701614 -0.39762905 -0.4102582  -0.42177543 -0.41558793 -0.417739
 -0.42116424 -0.43004912 -0.39715233 -0.4130292  -0.44924113 -0.42353114
 -0.41211346 -0.4276558  -0.43203613 -0.4224911  -0.37621757 -0.4197281
 -0.41084135 -0.433723   -0.40709046 -0.42186698 -0.4111966  -0.40748528
 -0.40056953 -0.37978566 -0.4072294  -0.42089996 -0.42035362 -0.39699867
 -0.4245005  -0.40315685 -0.41883215 -0.40555963 -0.42796883 -0.42402306
 -0.4083138  -0.40987435 -0.4210994  -0.43386483 -0.41605338 -0.38280722
 -0.39260265 -0.39498523 -0.40475434 -0.42683163 -0.40271613 -0.38447478
 -0.42323145 -0.4212123  -0.4383839  -0.42204562 -0.42316946 -0.41230425
 -0.42671672 -0.4045055  -0.41803762 -0.3891087  -0.4437324  -0.44033974
 -0.42232576 -0.421802   -0.41900665 -0.3889905  -0.4424382  -0.41952795
 -0.41973937 -0.4309619  -0.40269497 -0.41889834 -0.4052259  -0.41214675
  0.15850647  0.15792808  0.1341617   0.11167467  0.11095986  0.11807735
  0.1042199   0.11750651  0.13397588  0.12073986  0.1219522   0.12627277
  0.10800623  0.12627424  0.11842758  0.12344629  0.11064202  0.12048011
  0.11222722  0.14829855  0.14521797  0.15720637  0.13389428  0.14365055
  0.1309713   0.14605066  0.14227593  0.1494273   0.11976263  0.1264261
  0.13706358  0.13796748  0.14396183  0.13860741  0.12275773  0.10556568
  0.09780025  0.12165654  0.10459191  0.10577983  0.09643131  0.0914849
  0.08943073  0.10930301  0.09519693  0.09621166  0.10884026  0.11028314
  0.08831968  0.1124254   0.08292887  0.08784671  0.12040684  0.09482361
  0.10702413  0.0894907   0.09913726  0.1650587   0.10284397  0.12423618
  0.11107242  0.10958412  0.12519181  0.09575891  0.10687846  0.11449359
  0.10885071  0.12896566  0.10947554  0.12709506  0.11416456  0.1038201
  0.15749754  0.16526155  0.14571932  0.1687298   0.14639877  0.13830256
  0.13071348  0.17237084  0.19111921  0.1264452   0.11208786  0.16461027
  0.19026354  0.14965545  0.14956327  0.11565246  0.15135896  0.13329224
  0.1508017   0.14124377  0.12819442  0.1295035   0.13098891  0.13066126
  0.1726054   0.11006867  0.12772615  0.13771087  0.1371963   0.13765962
  0.17318301  0.19594137  0.14487751  0.16591695  0.09929981  0.13481079
  0.14183702  0.10325547  0.0687368   0.09388079  0.18248533  0.18717046
  0.12677068  0.18841349  0.17080633  0.1887608   0.15974621  0.1322483
  0.16775717  0.13390763  0.14027841  0.11010372  0.1414464   0.14977628
  0.12944745  0.16365232  0.1635449   0.18523294  0.15387522  0.15758961
  0.16084819  0.15836571  0.17980726  0.17622708  0.16887628  0.1376703
  0.16332428  0.1170764   0.12896407  0.1545112   0.11480842  0.16258031]","[[10280.8545]
 [10236.981 ]
 [10215.183 ]
 [10482.965 ]
 [10501.617 ]
 [10311.353 ]
 [10330.284 ]
 [10330.223 ]
 [10176.373 ]
 [10295.058 ]
 [10325.358 ]
 [10335.522 ]
 [10508.306 ]
 [10429.921 ]
 [10279.137 ]
 [10322.11  ]
 [10322.677 ]
 [10418.714 ]
 [10552.48  ]
 [10764.873 ]
 [10284.349 ]
 [10331.94  ]
 [10203.857 ]
 [10366.601 ]
 [10505.986 ]
 [ 9951.326 ]
 [10275.188 ]
 [10280.689 ]
 [10311.645 ]
 [10354.128 ]
 [10467.207 ]
 [10039.186 ]
 [10185.647 ]
 [10284.3545]
 [10266.261 ]
 [10585.    ]
 [10564.868 ]
 [10327.198 ]
 [10315.969 ]
 [10333.829 ]
 [10557.677 ]
 [10679.172 ]
 [10326.494 ]
 [10642.788 ]
 [10352.985 ]
 [10550.461 ]
 [10573.068 ]
 [10451.023 ]
 [10587.877 ]
 [10444.829 ]
 [10532.1875]
 [10629.08  ]
 [10478.938 ]
 [10502.75  ]
 [10462.631 ]
 [10514.013 ]
 [10623.571 ]
 [10249.226 ]
 [10663.771 ]
 [10328.799 ]
 [10582.462 ]
 [10541.748 ]
 [10338.317 ]
 [10543.323 ]
 [10386.085 ]
 [10664.57  ]
 [10544.939 ]
 [10391.039 ]
 [10506.034 ]
 [10388.226 ]
 [10559.163 ]
 [10658.077 ]
 [ 9730.669 ]
 [ 9788.124 ]
 [ 9833.075 ]
 [ 9932.346 ]
 [ 9940.592 ]
 [ 9912.6045]
 [ 9940.302 ]
 [10001.536 ]
 [ 9942.284 ]
 [ 9856.937 ]
 [ 9994.416 ]
 [ 9850.548 ]
 [ 9854.902 ]
 [ 9838.881 ]
 [ 9990.767 ]
 [10069.34  ]
 [ 9948.503 ]
 [ 9895.797 ]
 [ 9863.083 ]
 [ 9877.022 ]
 [ 9892.153 ]
 [ 9799.294 ]
 [ 9644.71  ]
 [ 9779.069 ]
 [ 9751.003 ]
 [ 9664.87  ]
 [ 9698.816 ]
 [ 9690.864 ]
 [ 9689.228 ]
 [ 9716.438 ]
 [ 9648.581 ]
 [ 9687.291 ]
 [ 9847.988 ]
 [ 9855.11  ]
 [ 9985.321 ]
 [ 9920.423 ]
 [ 9844.565 ]
 [ 9851.697 ]
 [ 9882.339 ]
 [10004.666 ]
 [ 9741.121 ]
 [ 9842.085 ]
 [ 9645.357 ]
 [ 9757.813 ]
 [ 9816.607 ]
 [ 9784.711 ]
 [ 9916.589 ]
 [ 9991.807 ]
 [ 9938.471 ]
 [ 9807.908 ]
 [ 9912.657 ]
 [ 9848.778 ]
 [ 9954.44  ]
 [ 9817.882 ]
 [ 9858.202 ]
 [ 9755.507 ]
 [ 9925.174 ]
 [ 9869.239 ]
 [ 9771.839 ]
 [ 9968.276 ]
 [ 9817.509 ]
 [ 9685.6045]
 [ 9797.55  ]
 [ 9788.556 ]
 [ 9909.843 ]
 [ 9866.674 ]
 [ 9761.586 ]
 [ 9883.795 ]
 [ 9824.361 ]
 [ 9811.697 ]
 [ 9815.972 ]
 [ 9767.3   ]
 [10290.06  ]
 [10361.417 ]
 [10339.365 ]
 [10390.929 ]
 [10389.438 ]
 [10433.091 ]
 [10481.731 ]
 [10318.366 ]
 [10515.156 ]
 [10409.928 ]
 [10518.346 ]
 [10428.766 ]
 [10461.202 ]
 [10446.605 ]
 [10492.674 ]
 [10437.848 ]
 [10472.897 ]
 [10480.929 ]
 [10537.158 ]
 [10331.453 ]
 [10516.844 ]
 [10467.182 ]
 [10475.695 ]
 [10479.472 ]
 [10484.317 ]
 [10419.784 ]
 [10542.993 ]
 [10469.877 ]
 [10585.623 ]
 [10490.997 ]
 [10507.026 ]
 [10465.423 ]
 [10448.947 ]
 [10396.261 ]
 [10416.711 ]
 [10422.489 ]
 [10452.975 ]
 [10358.348 ]
 [10428.288 ]
 [10445.892 ]
 [10475.462 ]
 [10583.446 ]
 [10489.662 ]
 [10586.918 ]
 [10431.271 ]
 [10554.269 ]
 [10553.667 ]
 [10476.577 ]
 [10522.905 ]
 [10442.578 ]
 [10503.392 ]
 [10500.571 ]
 [10474.173 ]
 [10513.269 ]
 [10414.723 ]
 [10493.385 ]
 [10497.586 ]
 [10491.909 ]
 [10429.497 ]
 [10355.608 ]
 [10418.128 ]
 [10382.778 ]
 [10461.986 ]
 [10461.966 ]
 [10500.336 ]
 [10520.088 ]
 [10463.247 ]
 [10540.347 ]
 [10525.801 ]
 [10432.539 ]
 [10381.53  ]
 [10442.932 ]
 [ 9871.655 ]
 [ 9963.126 ]
 [ 9963.394 ]
 [ 9889.103 ]
 [ 9888.447 ]
 [ 9955.79  ]
 [ 9962.573 ]
 [10142.9795]
 [ 9960.681 ]
 [ 9968.212 ]
 [10037.337 ]
 [ 9917.534 ]
 [ 9822.878 ]
 [ 9982.249 ]
 [ 9999.89  ]
 [ 9982.2295]
 [ 9957.659 ]
 [ 9915.245 ]
 [ 9983.469 ]
 [ 9890.582 ]
 [10048.497 ]
 [10004.37  ]
 [10007.499 ]
 [10115.145 ]
 [ 9906.277 ]
 [10142.606 ]
 [ 9984.757 ]
 [ 9978.38  ]
 [ 9963.85  ]
 [10002.657 ]
 [ 9915.399 ]
 [ 9843.94  ]
 [ 9934.737 ]
 [ 9992.353 ]
 [10103.498 ]
 [ 9947.261 ]
 [ 9885.608 ]
 [10013.658 ]
 [10150.315 ]
 [ 9985.329 ]
 [ 9803.677 ]
 [ 9779.542 ]
 [ 9974.465 ]
 [ 9767.027 ]
 [ 9917.237 ]
 [ 9765.167 ]
 [ 9883.466 ]
 [ 9974.149 ]
 [ 9838.54  ]
 [ 9967.016 ]
 [ 9900.722 ]
 [10033.14  ]
 [ 9917.469 ]
 [ 9821.103 ]
 [10038.94  ]
 [ 9790.436 ]
 [ 9775.839 ]
 [ 9926.513 ]
 [ 9830.294 ]
 [ 9813.233 ]
 [ 9801.643 ]
 [ 9825.523 ]
 [ 9885.081 ]
 [ 9681.548 ]
 [ 9935.649 ]
 [ 9869.853 ]
 [ 9775.561 ]
 [ 9983.422 ]
 [ 9904.526 ]
 [ 9847.244 ]
 [ 9768.917 ]
 [ 9782.55  ]]",-0.026002023369073868,10160.3369140625,299.9375305175781
1,"[-0.03773485  0.03781492  0.01570575  0.04504088  0.05440275  0.01532517
  0.01765877  0.260335    0.13082862  0.10924395  0.11423687  0.13385724
  0.12789048 -0.20166312  0.11049667  0.10150704  0.10827963  0.11484594
  0.11319686  0.07539389  0.15188012  0.11704102  0.10431454  0.11527448
  0.1591747   0.12898925  0.09563958  0.10893071  0.11724156  0.10677507
  0.09423594  0.1411964   0.09979331  0.0966654   0.11478034  0.10108836
  0.12826152  0.10898792  0.1400167   0.1135143   0.16593827  0.08004269
  0.12154181  0.18540208  0.09871832  0.09759451  0.09716693  0.0734937
  0.10598265  0.14741999  0.12184072  0.0700709   0.0676454   0.13324526
  0.10265096  0.13178383  0.07400338  0.12187727  0.13643754  0.13296105
  0.10664918  0.07476994  0.05758213  0.06873471  0.09447691  0.04593515
  0.12164288  0.08084022  0.1382964   0.09920879  0.07594799  0.07918593
  0.23199958  0.21220891  0.21491408  0.23228756  0.20082283  0.20317812
  0.21197443  0.37324706  0.43246138  0.19308439  0.19779749  0.20387135
  0.21359964  0.15504572  0.16506283  0.17381066  0.1913591   0.18061458
  0.23203358  0.6192522   0.19913068  0.17857818  0.16993226  0.19273318
  0.22871749  0.22377326  0.1943374   0.1770965   0.21989812  0.20810154
  0.24955831  0.2667355   0.22336838  0.22656617  0.19523038  0.18389867
  0.16125461  0.13990265  0.1610495   0.14078188  0.16791855  0.11558151
  0.19380839  0.15586378  0.2038713   0.23267117  0.14198956  0.19536413
  0.25785914  0.22357906  0.26049265  0.17044728  0.17919962  0.19101112
  0.22557144  0.25373524  0.18216102  0.41679326  0.28517565  0.3203202
  0.32855824  0.26262236  0.2537686   0.31973758  0.3036391   0.29323265
  0.27145228  0.2752489   0.26809072  0.25204796  0.37319556  0.23579143]","[[ 9381.292 ]
 [ 9058.37  ]
 [ 9078.815 ]
 [ 9146.013 ]
 [ 9087.335 ]
 [ 9142.187 ]
 [ 9082.618 ]
 [ 9202.216 ]
 [ 9204.506 ]
 [ 9219.108 ]
 [ 9223.161 ]
 [ 9151.419 ]
 [ 9035.343 ]
 [10921.75  ]
 [ 9159.532 ]
 [ 9251.939 ]
 [ 9283.049 ]
 [ 9252.619 ]
 [ 9147.651 ]
 [ 9476.267 ]
 [ 9164.733 ]
 [ 9211.385 ]
 [ 9269.694 ]
 [ 9207.903 ]
 [ 8984.269 ]
 [ 9174.284 ]
 [ 9270.323 ]
 [ 9253.331 ]
 [ 9222.792 ]
 [ 9260.1455]
 [ 9527.86  ]
 [ 9138.87  ]
 [ 9283.034 ]
 [ 9215.527 ]
 [ 9218.829 ]
 [ 9373.333 ]
 [ 9236.806 ]
 [ 9323.317 ]
 [ 9097.644 ]
 [ 9192.927 ]
 [ 9126.169 ]
 [ 9349.407 ]
 [ 9195.901 ]
 [ 9131.9375]
 [ 9376.964 ]
 [ 9238.614 ]
 [ 9284.513 ]
 [ 9393.902 ]
 [ 9249.65  ]
 [ 9138.416 ]
 [ 8985.638 ]
 [ 9392.738 ]
 [ 9309.755 ]
 [ 9240.152 ]
 [ 9318.4795]
 [ 9037.8   ]
 [ 9340.607 ]
 [ 9036.5625]
 [ 8861.19  ]
 [ 9222.095 ]
 [ 9094.929 ]
 [ 9395.384 ]
 [ 9449.46  ]
 [ 9206.1455]
 [ 9241.447 ]
 [ 9575.24  ]
 [ 9250.891 ]
 [ 9271.579 ]
 [ 9085.813 ]
 [ 9331.118 ]
 [ 9451.151 ]
 [ 9251.14  ]
 [ 9284.47  ]
 [ 9335.749 ]
 [ 9357.032 ]
 [ 9150.512 ]
 [ 9253.906 ]
 [ 9404.315 ]
 [ 9340.756 ]
 [ 9483.28  ]
 [10239.089 ]
 [ 9410.083 ]
 [ 9342.959 ]
 [ 9308.268 ]
 [ 9341.181 ]
 [ 9525.837 ]
 [ 9455.184 ]
 [ 9460.122 ]
 [ 9321.538 ]
 [ 9365.262 ]
 [ 9387.943 ]
 [10710.628 ]
 [ 9464.478 ]
 [ 9429.163 ]
 [ 9446.885 ]
 [ 9320.7   ]
 [ 9189.891 ]
 [ 9274.841 ]
 [ 9343.421 ]
 [ 9393.445 ]
 [ 9300.341 ]
 [ 9370.317 ]
 [ 9342.888 ]
 [ 9299.821 ]
 [ 9358.579 ]
 [ 9356.421 ]
 [ 9397.6455]
 [ 9433.385 ]
 [ 9587.278 ]
 [ 9443.938 ]
 [ 9490.267 ]
 [ 9452.378 ]
 [ 9502.38  ]
 [ 9502.912 ]
 [ 9338.193 ]
 [ 9358.536 ]
 [ 9424.582 ]
 [ 9420.216 ]
 [ 9512.087 ]
 [ 9437.655 ]
 [ 9365.441 ]
 [ 9402.209 ]
 [ 9285.853 ]
 [ 9370.438 ]
 [ 9414.462 ]
 [ 9417.846 ]
 [ 9335.528 ]
 [ 9311.672 ]
 [ 9411.616 ]
 [ 9799.471 ]
 [ 9122.242 ]
 [ 9290.384 ]
 [ 9255.532 ]
 [ 9396.558 ]
 [ 9412.574 ]
 [ 9290.601 ]
 [ 9286.911 ]
 [ 9320.835 ]
 [ 9443.997 ]
 [ 9433.97  ]
 [ 9361.935 ]
 [ 9481.554 ]
 [ 9258.926 ]
 [ 9471.332 ]]",-0.16451126337051392,9330.4140625,237.14439392089844
2,"[ 0.275185    0.26642948  0.2878151   0.1907169   0.21441625  0.20107651
  0.26927003  0.31373414  0.22573687  0.30410832  0.27635202  0.26298046
  0.20965047  0.22642097  0.25428808  0.2620254   0.24210754  0.23939693
  0.21533935  0.26085296  0.28116307  0.27668256  0.2388856   0.25668672
  0.2057349   0.22544189  0.25683984  0.2618436   0.26417124  0.257008
  0.22370766  0.02808028  0.34814596  0.3729432   0.3161203   0.22757596
  0.26731688  0.20668203  0.15327883  0.16169462  0.23267485  0.16787945
  0.18499015  0.20288114  0.18470456  0.18898892  0.23080187  0.1897264
  0.17641507  0.20283933  0.1987674   0.22870974  0.20628147  0.18431525
  0.20024846  0.21423696  0.22001444  0.3519875   0.2975111   0.1762622
  0.20360772  0.27196208  0.20421235  0.19362465  0.17263739  0.19973667
  0.22909467  0.19424395  0.17168021  0.18438493  0.19884205  0.23862477
 -0.17098609 -0.01600738 -0.05116122 -0.04523975 -0.02816457 -0.05446714
 -0.02200071  0.12888287 -0.01442227 -0.00625512 -0.03943124 -0.0436147
 -0.02218681 -0.02413206  0.00054987 -0.02729372 -0.00603548 -0.02416321
 -0.01738705 -0.0250415  -0.06948388 -0.01279851 -0.00683877 -0.02853624
 -0.00649869 -0.0313605   0.01187173 -0.01480055 -0.00172147 -0.01519655
 -0.01097509 -0.05358057  0.10115507  0.02861089  0.02192533  0.01162958
 -0.00713958  0.014598    0.00918198 -0.00292583  0.00140196  0.01346955
  0.03451406 -0.06102873  0.02235389  0.01932064  0.02394204  0.00651273
  0.00792217  0.01732841 -0.00436687  0.01990943  0.01653464  0.0169548
  0.00910905  0.02241616  0.007199    0.13534606  0.04576515  0.00476499
 -0.01966544  0.02624255  0.00843758 -0.01786002  0.02651663  0.01270468
  0.04463014  0.03542484  0.0086249   0.03154508  0.03323089  0.00971876
 -0.2595617  -0.1390177  -0.18705745 -0.16532479 -0.16383527 -0.16788378
 -0.17226753 -0.06848061 -0.22658394 -0.16522266 -0.15528549 -0.15770707
 -0.13966991 -0.17012042 -0.14428484 -0.16842018 -0.16262658 -0.16564351
 -0.14540349 -0.17389013 -0.22959004 -0.18136203 -0.16021438 -0.17812847
 -0.16560704 -0.16877514 -0.14452001 -0.17883526 -0.15091202 -0.17075908
 -0.1521877  -0.29549056 -0.0652182  -0.06655942 -0.1394319  -0.13049708
 -0.17424516 -0.13981505 -0.15881331 -0.14368    -0.13877325 -0.15611011
 -0.14494298 -0.14620824 -0.13978606 -0.15550563 -0.13975467 -0.14333314
 -0.14190815 -0.13920559 -0.15893035 -0.13635553 -0.15351889 -0.15189569
 -0.14976056 -0.1530496  -0.1341513  -0.22765933 -0.11375622 -0.16093314
 -0.14572711 -0.1323426  -0.1500011  -0.15354334 -0.14776972 -0.16513395
 -0.13806634 -0.15068068 -0.14015727 -0.14698611 -0.14173199 -0.13376658]","[[10256.782 ]
 [10279.455 ]
 [10390.171 ]
 [10332.0205]
 [10294.323 ]
 [10370.726 ]
 [10205.183 ]
 [10109.537 ]
 [10456.507 ]
 [10068.334 ]
 [10151.084 ]
 [10219.331 ]
 [10369.656 ]
 [10495.638 ]
 [10217.579 ]
 [10163.872 ]
 [10296.6   ]
 [10268.602 ]
 [10303.579 ]
 [ 9972.692 ]
 [10267.656 ]
 [10184.206 ]
 [10273.506 ]
 [10225.1045]
 [10293.3125]
 [10432.47  ]
 [10264.335 ]
 [10202.89  ]
 [10278.7   ]
 [10247.351 ]
 [10280.048 ]
 [ 9376.965 ]
 [ 9824.741 ]
 [ 9908.655 ]
 [10326.386 ]
 [10176.911 ]
 [10332.016 ]
 [10238.081 ]
 [10305.474 ]
 [10260.584 ]
 [10098.478 ]
 [10358.436 ]
 [10272.087 ]
 [10278.953 ]
 [10309.533 ]
 [10390.614 ]
 [10132.328 ]
 [10265.292 ]
 [10336.739 ]
 [10241.282 ]
 [10386.243 ]
 [10132.944 ]
 [10177.356 ]
 [10340.128 ]
 [10282.082 ]
 [10305.009 ]
 [10164.572 ]
 [10014.919 ]
 [10599.633 ]
 [10333.411 ]
 [10365.388 ]
 [10246.329 ]
 [10234.89  ]
 [10269.567 ]
 [10338.827 ]
 [10431.709 ]
 [10221.845 ]
 [10301.301 ]
 [10382.256 ]
 [10274.225 ]
 [10434.847 ]
 [10194.535 ]
 [10059.301 ]
 [ 9664.339 ]
 [ 9828.138 ]
 [ 9824.392 ]
 [ 9846.826 ]
 [ 9892.64  ]
 [ 9880.148 ]
 [ 9855.004 ]
 [ 9802.958 ]
 [ 9704.6   ]
 [ 9929.014 ]
 [ 9956.353 ]
 [ 9893.601 ]
 [ 9995.7295]
 [ 9814.425 ]
 [ 9855.55  ]
 [ 9819.6875]
 [ 9927.788 ]
 [ 9895.97  ]
 [ 9757.683 ]
 [ 9833.986 ]
 [ 9818.759 ]
 [ 9816.277 ]
 [ 9874.206 ]
 [ 9906.733 ]
 [10062.376 ]
 [ 9844.868 ]
 [ 9915.437 ]
 [ 9846.515 ]
 [ 9878.09  ]
 [ 9887.759 ]
 [10338.116 ]
 [ 9439.515 ]
 [ 9671.237 ]
 [ 9852.523 ]
 [ 9772.178 ]
 [ 9852.175 ]
 [ 9922.005 ]
 [ 9797.14  ]
 [ 9785.432 ]
 [ 9866.44  ]
 [ 9720.206 ]
 [ 9806.058 ]
 [10103.682 ]
 [ 9869.888 ]
 [ 9799.897 ]
 [ 9873.965 ]
 [ 9871.447 ]
 [ 9923.88  ]
 [ 9869.429 ]
 [ 9864.565 ]
 [ 9838.734 ]
 [ 9873.161 ]
 [ 9852.402 ]
 [ 9931.621 ]
 [ 9819.482 ]
 [ 9913.659 ]
 [ 9742.964 ]
 [10309.576 ]
 [ 9772.341 ]
 [ 9939.284 ]
 [ 9735.965 ]
 [ 9886.884 ]
 [ 9884.56  ]
 [ 9851.56  ]
 [ 9763.606 ]
 [ 9887.396 ]
 [ 9852.882 ]
 [ 9914.438 ]
 [ 9852.088 ]
 [ 9753.093 ]
 [ 9931.083 ]
 [11083.518 ]
 [11178.595 ]
 [11336.148 ]
 [11240.771 ]
 [11372.759 ]
 [11300.858 ]
 [11353.756 ]
 [11116.121 ]
 [11121.345 ]
 [11258.624 ]
 [11313.946 ]
 [11318.49  ]
 [11220.517 ]
 [11451.997 ]
 [11201.952 ]
 [11385.38  ]
 [11369.909 ]
 [11352.126 ]
 [11237.222 ]
 [11612.912 ]
 [11294.107 ]
 [11400.407 ]
 [11374.497 ]
 [11366.461 ]
 [11327.664 ]
 [11476.251 ]
 [11209.617 ]
 [11455.985 ]
 [11284.053 ]
 [11361.813 ]
 [11289.826 ]
 [11432.797 ]
 [10996.432 ]
 [11012.786 ]
 [11255.06  ]
 [11220.568 ]
 [11388.194 ]
 [11303.802 ]
 [11337.615 ]
 [11317.652 ]
 [11229.38  ]
 [11351.075 ]
 [11330.829 ]
 [11362.213 ]
 [11279.434 ]
 [11325.956 ]
 [11224.93  ]
 [11318.532 ]
 [11249.071 ]
 [11279.808 ]
 [11354.823 ]
 [11241.2705]
 [11320.019 ]
 [11306.001 ]
 [11311.617 ]
 [11316.281 ]
 [11253.791 ]
 [11576.751 ]
 [11012.965 ]
 [11339.962 ]
 [11307.999 ]
 [11252.128 ]
 [11329.135 ]
 [11282.01  ]
 [11355.678 ]
 [11355.421 ]
 [11250.129 ]
 [11284.11  ]
 [11215.326 ]
 [11289.503 ]
 [11264.642 ]
 [11238.126 ]]",-0.02450878918170929,10470.25,619.2994995117188
